,type,sen
730,【伤感语句】,  故人、往事、记忆、流年。，每当这一串串有关时间的词语不经意出现在眼前时，心便有种酥麻麻的感觉，说不出，道不明的伤感像一阵突如其来的寒风，卷走心底仅存的温明，空荡的心房需要汲取过往的一丝温暖才能安详度日，我知道，在每个人的心里，都有一段美好而又已经逝去的光阴。
731,【伤感语句】,  有两样东西能证明爱情，一样是生死，另一样就是时间。时间长了，爱淡了相爱的人也就散了，这就是梦醒时分
732,【伤感语句】,  前方的你，模糊不清，让我不知何去何从
733,【伤感语句】,  爱上一个人的时候，总会有点害怕，怕得到他;怕失掉他
734,【伤感语句】,  有一种感觉，它没有开端也没有结果，但它却时时刻刻占据我，那就是想你的感觉。
735,【伤感语句】,  那一个承诺困守半生，那一记回眸一世倾心
736,【伤感语句】,  最后被你打败，只是依旧还想念着你的温柔
737,【伤感语句】,  太多�A分分和和、让我记不清爱�A最起点
738,【伤感语句】,  我只想要你陪着，什么都不想再说
739,【伤感语句】,  失去后才发现，原来我们不是一个世界的人
740,【伤感语句】,  爱一个人太深，心会醉;恨一个人太久，心会碎
741,【伤感语句】,"  最亲爱的你们，当年的记忆，是否可以支撑我们的友谊!?致我们人生中失去的那些朋友前几天在一个聚会上，朋友喝多了很伤感，他说""你有没有发现，我们每个人身边的朋友都一直在换。"
742,【伤感语句】,  明知道爱情这个东西会把我们伤的体无完肤，但却还是一个劲的去寻找
743,【伤感语句】, 给自己找个坚持下去的理由，来习惯你的冷淡
744,【伤感语句】,  笑一笑让在乎你的人放心一下
745,【伤感语句】,  空叹一声，思乡更切，远离而去
746,【伤感语句】,  你受伤的时候，我永远都在
747,【伤感语句】,  情是享受，婚姻是忍受
748,【伤感语句】,  你随便的说，我认真的难过
749,【伤感语句】,  也不是身处人潮，举目无亲
750,【伤感语句】,  有一种缘，放手后成为风景
751,【伤感语句】,  爱像圆周率，无限，不循环
752,【伤感语句】,  非弄得伤痕累累，累的无力再追
753,【伤感语句】,  找一个理由，去否认忧伤
754,【伤感语句】,  但我始终谢谢你，来过我的青春
755,【伤感语句】,  那颗早已破碎的心，零落不堪
756,【伤感语句】,  每一种创伤，都是另一种成熟
757,【伤感语句】,  我为自己的一无所有沾沾自喜
758,【伤感语句】,  愿世间所有的美好都如约而至
759,【伤感语句】,  没有你，我只会心碎满地
760,【伤感语句】,  爱情寂静了，时光却遗憾了
761,【伤感语句】,  我喜欢爱笑的女生，就像你一样
762,【伤感语句】,  能回忆的东西，证明已经失去了
763,【伤感语句】,  回得了过去，回不了当初。
764,【伤感语句】,  是不是�f了再��就��永�h不��
765,【伤感语句】,  我仍深情似海你却一变千里
766,【伤感语句】,  伤感的呼唤，随时随地。
767,【伤感语句】,  如若不是为了一个人，谁肯枯守一座城
768,【伤感语句】,  一个人，一座城，一种无助感，在夜深人静的时候，沉沉的压过来
769,【伤感语句】,  很快，一切都变得很快，人海中相遇、停留、再见的人，如今都已各散天涯，但我依旧这幅模样:一个人，一把琴，一座城，伴着岁月的安好，换着不同的站点，或许我变了，改变的是我没有发现的自己。
770,【伤感语句】,  初见未初恋，再见亦倾心，一个人，一座城，一生的心疼，人生如若初相见，可不可以不忧伤
771,【伤感语句】,  一个人的心房，一个人的荒岛，流露出的也许只是弹指一挥间。纵观人世间，谈及爱情，众说纷纭。一个人，一座城，便是伤城。伤城，属于一个人的地方，沉寂在已荒凉的记忆中，无法自拔。街道，深巷，远山，一片荒凉，只有自己，走这荒凉的地方，又想起那些过往，却不知是放不下，还是无法释怀?
772,【伤感语句】,  你是我猜不到的不知所措，我是你想不到的无关痛痒。感情的戏，我没演技。一个人，一座城，一生心疼
773,【伤感语句】,  原来真的会因为一个人害怕一座城，害怕一栋楼，害怕一个剧本，不敢再去听那一首歌
774,【伤感语句】,"  一个人，一座城,爱上一个人,就恋上了那座城,游走在这城里,有他陪伴,就以为这里就是你的天堂,爱的天堂,觉得幸福其实就是那么近的事情!。"
775,【伤感语句】,  一座城，一个人，守着一个空房，做着一个人的饭
776,【伤感语句】,  漫漫长路，别蹉跎岁月，别辜负青春，总要有一次疯狂，为一座城，为一个人，为一件事，为自己的人生负责
777,【伤感语句】,  呆呆的看着屏幕，却等不来你的一句回答，自己的喜欢只能是一厢情愿
778,【伤感语句】,  这是常有的模式吧。一厢情愿的喜欢上，一厢情愿的迷恋上，一厢情愿的失恋。不管什么时候都是我一厢情愿
779,【伤感语句】,  你从来都没有喜欢过我，一直以来都是我一厢情情愿，一厢情愿就得愿赌服输，我真的很喜欢你啊
780,【伤感语句】,  他怎么会知道啊。压根不知道的，你一厢情愿在那里抨击什么呀，失落什么，难过什么，气愤什么，凭什么
781,【伤感语句】,  一厢情愿并不会使人难过，使人难过的是明明一厢情愿却还抱着两厢情愿的期待
782,【伤感语句】,  许多好心肠的人，往往会一厢情愿地过分夸大自己所做的好事，从而产生了过分乐观的幻想
783,【伤感语句】,  请原谅我一厢情愿给予你的全部温柔，我从来没有问过你要不要，我只知道这些东西我从不给别人
784,【伤感语句】,  请不要一厢情愿地下结论。任何事情，不挑战一下是不知道结果的，对吧
785,【伤感语句】,  恋爱，是两个人的事，不是一厢情愿，我爱你，是我自己的事，我一厢情愿
786,【伤感语句】,  虽然我对你一厢情愿的牺牲深恶痛绝，但为了你的微笑，我会好好保护自己
787,【伤感语句】,  一厢情愿，俩情相悦，跟本就是俩码事，一厢情愿就算在一起又如何
788,【伤感语句】,  一丝心头悸动，恍然回眸如初，好似一厢情愿，终究有始无终，若你心许他人，何苦逢场作戏，落得假笑从容
789,【伤感语句】,  真正的爱情本来就是一厢情愿的事，能恋爱只不过是一厢变成两厢情愿的意外
790,【伤感语句】,  我曾经以为只要我还在她就不会一无所有，后来才懂只是我一厢情愿还输得毫无保留
791,【伤感语句】,  再爱慕谁也无法传达不过是一厢情愿，可就是有人愿意做一个一厢情愿的傻子
792,【伤感语句】,  一往情深知悔不愿悔不愿放手不愿将就，一厢情愿知输不愿输不愿提起不愿忘记
793,【伤感语句】,  若几年后，我依旧神色黯淡，可否请你还我，我当年一厢情愿，逼你收下的全部温柔
794,【伤感语句】,  或许，谈不上“失恋”这个词，因为从头至尾你都没有承认过我，一切都是我一厢情愿罢了
795,【伤感语句】, 嘴上说着单身万岁，可是看到两个人，还是会沉默
796,【伤感语句】,  婚姻是爱情的坟墓，墓里的看墓外的人自由，墓外看墓里的人幸福，所以才会有人向里跳
797,【伤感语句】,  情还没有来到，日子是无忧无虑的;最痛苦的，也不过是测验和考试。当时觉得很大压力，后来回望，不过是多么的微小
798,【伤感语句】,  你说我傻傻在爱上没有感情的分身我说你傻傻在爱他就固执的奋不顾身
799,【伤感语句】,  结婚，不一定要是你最爱的人，却一定是最适合你的人
800,【伤感语句】,  男人是女人的翅膀，女人却是男人的羽毛
801,【伤感语句】,  总有一些人，原本只是生命的过客，后来却成了记忆的常客
802,【伤感语句】,  失去你，我连笑容都有阴影
803,【伤感语句】,  在这份情感里，有着太多的幸福，太多的快乐，太多的痛，太多的泪，还有太多的无奈。每次想你都感觉心痛，而这种心痛不知道何时才是一个尽头。
804,【伤感语句】,  我们错过某些错过，却能够一如既往的生活
805,【伤感语句】,  把沉淀的爱渐渐掩埋，终有一天看不到它的伤感
806,【伤感语句】,  没有人能带走你的痛，所以也别让任何人带走你的幸福
807,【伤感语句】,  我总是失去不该失去的，得到不该得到的。最后，什么都没有留下
808,【伤感语句】,  当一群好朋友坐一起谈论感情事情的时候，一直能做的角色就是倾听，然后故做潇洒地取笑姐妹们陷入感情的泥沼出不来，说着感情太麻烦，才不想去惹上，可是心里默默的加上一句，如果是你，我愿意。
809,【伤感语句】,  离别，我们是结了长长的伴，终将还是要分开，人生就是分分合合，去去来来
810,【伤感语句】,  爱了，就准备痛吧。再深的感情一旦腐坏起来，就像夏天的剩菜一样快，冰箱也不能挽救
811,【伤感语句】,  我不会对谁都善良，人心换人心，是人都懂得道理
812,【伤感语句】,  既然你不知道怎麽�Q定我就�湍慵��辔���之�g所有的��系
813,【伤感语句】,  你的背影早已消失得无影无踪，只剩下路口叹息的我
814,【伤感语句】,  如果可以重来，我会让你彻彻底底的爱上我
815,【伤感语句】,  我多想有个人也对我说：你不用改变自己，我习惯你就可以了
816,【伤感语句】,  我倔强的不愿屈服，换来的却也只是伤痕累累
817,【伤感语句】,  我渐渐明白这是一场无声的悲剧，没有人可以救我
818,【伤感语句】,  一座城市再喧闹，没你，便是空城
819,【伤感语句】,  华丽的出场，换来寂寥的惨况
820,【伤感语句】,  有些爱不能坚持即使不舍也只能够潇洒放弃
821,【伤感语句】,  我挺想你的，大概这一次，我们是真的要分开了吧。我舍不得特别特别舍不得，可是我真的不能再服软了
822,【伤感语句】,  这次我们真的要分开了。我不会改变我的决定。永远。而且，我想尽快结束。我希望没有以后。要怪就怪我无法再退让了。这样的男人爱不起来，也不想再为难他了
823,【伤感语句】,  人活一世，聚散离合，岂能事事如人意，在一起的时候就要学会珍惜，分开了就要学会放下，接受现实
824,【伤感语句】,  以前想过反正六年后就要分开了吧，但是到头来发现自己牵绊的太多了
825,【伤感语句】,  没有办法了，好像必须要分开了.......就让我们在最好的时光里，好好的道别吧
826,【伤感语句】,  像风像云像你走过扑面的气息，每一次对视都默契每一次牵手都握紧，好喜欢你不要分开了好不好
827,【伤感语句】,  以后找到心爱的人，请永远不要分开，分开就是别人的人，很难在一起了
828,【伤感语句】,  羽翼尚未丰满，离开，带着一点点的迷茫和期望，青春的气息只能藏在心里了么
829,【伤感语句】,  曾静的我们，一起笑过，一起哭过，一起骂过，一起努力过，一起打过，如今我们要分开了，有许多的舍不得
830,【伤感语句】,  其实我相信梦，在分开的前几天，我总梦见你要将我推开，我就知道我们是真的要分开了
831,【伤感语句】,  后来才发现爱你是一种习惯，和你分分合合坚持五年了，这次应该是真的要分开了，因为我感觉真正的离开是没有告别的，这不正是说的我们吗。
832,【伤感语句】,  这一次我们是真的要分开了吧，也算是终于慢慢了解你了，现在才觉得你真是个不折不扣的混蛋
833,【伤感语句】,  他还是那么孤孤单单的，矗立于那个属于他的星球上，遥望远方，好多的星辰一闪一闪。
834,【伤感语句】,  茶香四溢，微风正好，水中的荷灯一点点散开，点亮整片夜空，有情人执手成对，只坐于桥头，遥望远方
835,【伤感语句】,  保证“我”的存在——主体的确立是构建整个世界的基础和前提，是站在地平线上遥望远方的底气和勇气
836,【伤感语句】,  遥望远方，或许，在同一片天空下，也会有一个人遥望远方，缘分
837,【伤感语句】,  多少年我踏遍坎坷，寻觅你笑影的飘逸，多少次我遥望远方，幻想你背影的摇曳
838,【伤感语句】,  是末雨，亦是初雪，我撑着伞，遥望远方那白了一地的苍茫，却只思不念，这便是既来之，则安之么
839,【伤感语句】,  归途望月，一悬冰轮挂寒天，清晖撒遍山野间，遥望远方橙辉处，千家万户盼君回
840,【伤感语句】,  回首远望，坑洼崎岖;遥望远方，浓雾一片;自视此地，不断崩塌
841,【伤感语句】,  你流下的泪，我心疼，曾经许诺你，便会实现，遥望远方的彩虹，就会知道幸福的到来
842,【伤感语句】,  蝉声陪伴着行云流浪，回忆开始后安静遥望远方，荒草覆没的古井枯塘，匀散一缕过往
843,【伤感语句】,  抬起头遥望远方的风景，我们在感叹可望而不可即的同时也忽视了身旁触手可及的风光
844,【伤感语句】,  不要向往和遥望远方，你应该看脚下，只有一步步走好脚下的路，才有资格去往远方
845,【伤感语句】,  如果有一天我们相隔万里，如果有一天我们有白发泛起，遥望远方的云和月，亲爱的，你会想念我
846,【伤感语句】,  那一年的天空是那么蓝，遥望远方，城市是那么的远，这一年的天空充满雾霾，遥望远方，家乡是那么的远
847,【伤感语句】,  黑夜独自遥望远方，得到一片寂静漆黑。心有所想之人，但却无法表明
848,【伤感语句】, 婚姻是爱情的坟墓，墓里的看墓外的人自由，墓外看墓里的人幸福，所以才会有人向里跳
849,【伤感语句】,  你说我傻傻在爱上没有感情的分身我说你傻傻在爱他就固执的奋不顾身
850,【伤感语句】,  很多的日子，喜欢上了一个人的伤感，深夜里一个人寂寥的伤感，伤感的音乐，伤感的文字，寻找心的共鸣
851,【伤感语句】,  曾今的你，是我眼里的一滴泪，所以我选择永远不哭;不哭，那只因为我怕失去你!可如今，你已经由泪变成了累，你已经演绎成了我心中的一滴累，纵然我永远都不哭，可心却永远会痛
852,【伤感语句】,  我最不喜欢等因为这个期限永远都是个未知数
853,【伤感语句】,  要有多坚强，才敢念念不忘。每个人都有一颗年轻而伤感的心。在遇见自己的另一半前我们总会在生活的小道上漫步前行。有错过的时候。有疼过的时候。
854,【伤感语句】,  有些事，有些话，我没说，并不是我不懂，我只是看在眼里，埋在心里
855,【伤感语句】,  如果，我不再任性;如果回到分手那一天，我们是不是可以重新开始
856,【伤感语句】,  火红的彩霞在雨后，真诚的友谊在别后，流水不因石而阻，友谊不因远而疏
857,【伤感语句】,  我最亲爱的你过的怎么样没我的日子你别来无恙
858,【伤感语句】,  对生活做一些改变，为时未晚
859,【伤感语句】,  没有谁能取代谁，也没有谁想去取代谁，因为你，是唯一的
860,【伤感语句】,  其实没有什么是忘不掉的，过去再美好再刻骨铭心，原来也只是过去。至于灾难和痛苦，也大抵应该是如此吧
861,【伤感语句】,  愿我的临别赠言是一把伞，能为你遮挡征途上的烈日与风雨
862,【伤感语句】,  风决定蒲公英的方向，你决定我的悲伤
863,【伤感语句】,  因为不懂什么是一辈子、所以很容易用一辈子来发誓
864,【伤感语句】,  从蛹破茧而出的瞬间，是撕掉一层皮的痛苦彻心彻肺很多蝴蝶都是在破茧而出的那一刻被痛得死掉了
865,【伤感语句】,  有时候明知道是痛苦的，偏偏爱上了一些痛苦的感觉
866,【伤感语句】,  我不敢说我还在等你，怕说出口会被你看轻
867,【伤感语句】,  一匹驴，吃再好的草，也不会成为一匹俊马。用执着和分别心去修行，再大的精进，也不会成佛
868,【伤感语句】,  你是温和的清水早晚适宜我是烫喉的烈酒只适寒冬
869,【伤感语句】,  在那一刻眼泪让我深深的在一次感到瓦解，回忆没让我好过它在一次让我觉得麻木!我一直在拼命的让自己尝试着多少种不同的眼泪
870,【伤感语句】,  要伤我，趁现在还来得及，我怕有天心淡了，你就伤不起了
871,【伤感语句】,  感情不是乌龟、耗不到海枯石烂
872,【伤感语句】, 若得到两个叫富余;得到三个叫负担;得到更多叫累赘。
873,【伤感语句】, 安静的抽离在你的世界里，渐渐地把你搁浅
874,【伤感语句】, 一个女子最可怕的就是把自己当作一件礼物，按照流行的样式包装，揣测他的口味改造，然后打包送上门去，巴望着别人珍惜自己。你一定要明白，你不是礼物，做你自己，清楚了解“我”的爱憎和优势，不要盲目地迁就别人，最后被人家说：没有个性，不喜欢。
875,【伤感语句】, 有时像患了忧郁症一样，会突然心情不好，偶尔像患了自闭症似的，会突然不想说话
876,【伤感语句】, 时间从来不回答，生命从来不喧哗
877,【伤感语句】, 有个笑话叫爱情，笑得撕心裂肺，哭得一塌糊涂，却还不肯放手
878,【伤感语句】, 你真正爱一样东西的时候你就会发现语言多么的脆弱和无力
879,【伤感语句】, 往往一开始没想过有结果的感情，到后来，竟变成你人生中最认真、最刻骨铭心的一段。法国人说，所有最精彩的旅行，都不是发生在外在，而是在每个人的灵魂之中，发掘内在的自己，往往更胜于到外面走一万里。
880,【伤感语句】, 守护一个人需要太大的勇气，也许没有山盟海誓，但只要诚心正意，也可以生死相依。两人走到最后，往往就是一个靠，你依靠我，我依靠你，走过生命的晴天和雨季
881,【伤感语句】, 谁喜欢做一个永远漂泊的旅人呢?如果手里有一天捏着属于自己的泥土，看见青禾在晴空下微风里缓缓生长，算记着一年的收获，那份踏实的心情，对我，便是余生最好的答案了
882,【伤感语句】, 别和我说对不起，对不起只能换来你的安心
883,【伤感语句】, 曾经拥有的，不要忘记。不能得到的，更要珍惜。属于自己的，不要放弃。已经失去的，留作回忆
884,【伤感语句】, 在岁月的宽恕下，成长却如期而至，回眸却已不知青春在转瞬间不见了。
885,【伤感语句】, 缘起缘灭，缘浓缘淡，不是我们能够控制的。我们能做到的，是在因缘际会的时侯好好的珍惜那短暂的时光。
886,【伤感语句】, 失去，是一种心态，哭醒自己的时候，才知道发簪已经失去了灵魂，人生一句忘记，失去的失去，人生似乎不能回头，也没有再见，只是眼角眉弯，藏着一份淡泊，伤感。
887,【伤感语句】,  她说别喝酒胃会痛，我说放下酒杯心会痛
888,【伤感语句】,  坚强的人总在夜里把心掏出来缝缝补补，然后第二天又假装什么事情都没发生过
889,【伤感语句】,  如果你只是我的过客，那么你早点跟我说，那样我就不会在你的身上付出那么多了
890,【伤感语句】,  我才知道，最难过的是，我在慢慢失去你，却又无能为力
891,【伤感语句】,  一生气就飙眼泪，跟人吵架时吵着吵着声音就成哭腔了，妈的为什么给我这么怂的生理结构
892,【伤感语句】,  真正了解你的，是当别人都对你的笑容信以为真的时候，看得见你眼里痛的人
893,【伤感语句】,  熟悉的被扔下的感觉，不想说太多话，怕声音在颤抖，怕眼睛有泪光
894,【伤感语句】,  我们是受过了伤痛，余生都在流血的人
895,【伤感语句】,  从来都只有好聚，哪有好散。最后喜欢变成了不甘，深爱变成了心酸，思念变成了心烦，主动变成了犯贱
896,【伤感语句】,  你都不会懂我的平静里隐藏着怎样的痛楚与自制，就像你猜不透我任何迂回曲折的温柔
897,【伤感语句】,  放弃那个总会让你难过的人吧，不甘心与舍不得会害了你
898,【伤感语句】,  你走后我心都空了，当回忆突然趁虚而来，我往哪里躲
899,【伤感语句】,  我看着她满声哽咽的样子，像极了多年前的我
900,【伤感语句】,  好想做一百件事留住你，可就算我做一万件事也留不住你了，最让我难受的就是其实我连一件事都做不了
901,【伤感语句】,  伤痕满身还不如独自一人，酒和孤独我都不要了，放过我吧
902,【伤感语句】, 我是不喜欢抚慰伤口的，因为它们太傲娇了越安慰越得劲儿
903,【伤感语句】, 一发而不可收拾的把思想，都倾注在寂寞等待的时间里，为你虐心的疯狂里，只把缱绻的情绪，蔓延到无望
904,【伤感语句】,  那些偷偷溜走的时光，催老了我们的容颜，却丰盈了我们的人生
905,【伤感语句】,  努力想得到什么东西，其实只要沉着镇静、实事求是，就可以轻易地、神不知鬼不觉地达到目的。而如果过于使劲，闹得太凶，太幼稚，太没有经验，就哭啊，抓啊，拉啊，像一个小孩扯桌布，结果却是一无所获，只不过把桌上的好东西都扯到地上，永远也得不到了。
906,【伤感语句】,  治疗悲伤最有效的方法就是学习。当你受到打击，经历挫折，从骨子里颤抖，看到你的世界被人摧毁，体验你的荣誉被踩进下水道，发生这些事情之后，你要学的只有一件事情。学习世事为何如此变化，发生了哪些变化。这是唯一可以让心永不疲惫，永不疏离，永不后悔的事情。
907,【伤感语句】,  我爱你，与你无关，即使是夜晚无尽的思念，也只属于我自己，不会带到天亮。我爱你，与你无关，就算此刻站在你身边，依然背着我的双眼，不想让你看见。我爱你，与你无关，那为什么我记不起你的笑脸，却无限地看见，你的心烦。我爱你，与你无关，它只属于我的心。
908,【伤感语句】, 任何一个人离开你都并非突然作的决定，人心是慢慢变冷，树叶是渐渐变黄，故事是缓缓写到结局。而爱，是因为失望太多，才变成不爱。
909,【伤感语句】,  若无其事，原来是最好的报复。何必向不值得的人证明什么，生活得更好，是为了自己
910,【伤感语句】,  想离开你的人有千万种理由，想陪伴你的赶也赶不走
911,【伤感语句】,  最初我们来到这个世界，是因为不得不来;最终我们离开这个世界，是因为不得不走
912,【伤感语句】,  不管活到什么岁数，总有太多思索、烦恼与迷惘。一个人如果失去这些，安于现状，才是真正意义上的青春的完结
913,【伤感语句】,  有多少和我一样，坐在不足十平米的空间里，看着书里九万五千公里的绚丽。又或是和我一样，拥有一颗比九万五千公里还辽阔的心，却坐在不足一平米的椅子上
914,【伤感语句】,  一个人坐在角落里，我面无表情地靠着冰冷的墙壁，汲取着手中热茶的唯一一点热量。看着嬉笑的人群，依旧微笑，我的悲伤没人发觉。
915,【伤感语句】,  不要让那些真正对你好的人，慢慢的从你的生活中消失，无论爱情还是友情，都需要经营
916,【伤感语句】,  有时，外面下着雨心却晴着;又有时，外面晴着心却下着雨。世界上许多东西在对比中让你品味。心晴的时候，雨也是晴;心雨的时候，晴也是雨。
917,【伤感语句】,  有时觉得“如约而至”是个多美好的词，等得很苦，却从不辜负
918,【伤感语句】,  想要跟人更好地相处，很多时候只需要你问一句：我讲明白了没?而不是问一句：你听懂了没
919,【伤感语句】,  生活的视野主要是随着心胸的开阔而变得宽广的
920,【伤感语句】,  精神健康的人，总是努力地工作及爱人，只要能做到这两件事，其它的事就没有什么困难
921,【伤感语句】,  岁月是贼，总是不经意偷去很多，美好的容颜，真实的情感，幸福的生活
922,【伤感语句】,  外貌决定有没有可能在一起，性格决定适不适合在一起，物质决定能不能稳定的在一起，信任决定能不能长久的在一起
923,【伤感语句】,  你需要克服的是你的虚荣心，是你的炫耀欲，你要对付的是你时刻想要出风头的小聪明
924,【伤感语句】,  所有的人，事物，都是你内在的投射。当外界有任何东西触动你时，记得，要往内看。看看自己哪里的旧伤又被触碰了，看看自己有哪些阴影还没有整理好。不要浪费能量在那些外在的不可改变，不可抗拒的东西上。先在内在层面做一个调和整理，然后再集中精力去应付外在可以改变的部分。
925,【伤感语句】,  如果你真要梦想成真，就先从梦中醒来
926,【伤感语句】,  如果我能少喜欢你一点，你会发现我是个特别好的人。有时候，爱会让人面目可憎
927,【伤感语句】,  在这个忧伤而明媚的三月，期待一段感情，用片刻邂逅，用一生的时光来守候，历经风雪仍痴心不改
928,【伤感语句】,  你装作刀枪不入的样子，就要做好被万箭穿心的准备
929,【伤感语句】,  其实只要你不心慌，就是好生活了
930,【伤感语句】,  学会笑对生活，让生活照亮自己的人生。有时候，我们活得累，并非生活过于刻薄，生活有苦有甜，才叫完整;爱情有闹有和，才叫情趣;心情有悲有喜，才叫体会;日子有阴有晴，才叫自然;联系时有时无，才叫珍贵。
931,【伤感语句】,  小孩子才怕分开，大人只在惦记何时才能重逢
932,【伤感语句】,  深知你是梦，却紧抓住不放手
933,【伤感语句】,  如果我孤单一人，没有陪伴没有归属没有找到在这世上另一个自己，那么我会义无反顾的向前，去旅行去探求未知，主动出击，寻找，因为在这世上有些事总要去做，有些人总要去找。
934,【伤感语句】,  一见钟情这种事，浪漫，但不一定长久。日久生情这种事，很难，却更难分开。一见钟情永远和外貌有关，日久生情永远和习惯有关。越缓慢的爱上一个人，就爱的越长久。爱情可以有一瞬间，但真情却需要用时间浇灌。
935,【伤感语句】,  你是我生命中的精灵，你知道我所有的心情
936,【伤感语句】,  一生只谈三次恋爱最好，一次懵懂，一次刻骨，一次一生。我多希望这三次都是和你
937,【伤感语句】, 世间最毒的仇恨，是有缘却无分
938,【伤感语句】,  你所以为的巧合，不过是另一个人用心的结果
939,【伤感语句】,  对谁仍有爱意，就对谁仍无能为力
940,【伤感语句】,  每个人都有属于自己的一片森林，也许我们从来不曾去过，但它一直在那里，总会在那里。迷失的人迷失了，相逢的人会再相逢。
941,【伤感语句】,  渐渐的你会发现，不是所有人都适合让你去分享成功的喜悦。有的埋怨你炫耀，有的妒忌，有的不屑，所以我们都慢慢变的谦虚起来。到最后，那些能让你毫无保留地分享骄傲心情的人，那些在你得意忘形时也不会反感而带着微笑的人，才是你最重要的人。
942,【伤感语句】,  多想喝一壶清淡的茶，不论暖和凉，品味半世的沧桑。多想写一封简洁的信，不留名和姓，寄去未知的天涯。多想爱一个平静的人，不问对与错，携手乱世的红尘。
943,【伤感语句】,  每天忙忙碌碌到处奔波，再好的朋友也终究会有自己的生活，后来大家慢慢变得不再联系，偶尔想要小聚，也总是觉得找不到最恰当的时机。时间疏远了彼此，就好像大家当初不过是在假装混得很熟，只可惜告别的方式有那么多，我们只用了最波澜不惊的那一个。
944,【伤感语句】,  做人越简单越舒服，越真实越快乐。琢磨先生说，喜欢就表白，讨厌就拒绝，困了就睡，饿了就吃，不舒服就表达，有疑问就探寻，想引吭就高歌，想旅行就出发，不懂就去问，错了就承认，不做作亦不矫情……痛苦往往都是自己想的太多，最终发现伤害自己最深的，恰恰是自己意淫出来的胡思乱想。
945,【伤感语句】,  很多人的悲伤只是希望展示给大家看自己很悲伤。其实这世上是没有人能够理解另外一个人的悲伤的
946,【伤感语句】,  我也不懂为什么世界上就是有这种感情，因为第一眼的一点点动心，赌上一生的羁绊。我很瞧不起，却也不过就是活成这样的人。
947,【伤感语句】,  人的一生全是靠奋斗，唯有奋斗才能成功。相信自己，我们就是会谱出一段美妙的音符，来唱出我们心中的那首歌
948,【伤感语句】,  每次想找个人陪的时候，就发现有的人不能找，有的人不该找，还有的人找不到
949,【伤感语句】,  无论受多大的创伤，心情多么沉重，一贫如洗也好，都要坚持住。太阳落了还会升起，不幸的日子总有尽头，过去是这样，将来也是这样。
950,【伤感语句】,  孤独一人也没关系，只要能发自内心地爱着一个人，人生就会有救。哪怕不能和他生活在一起
951,【伤感语句】,  这个世界上过得好的人，大部分是该吃吃，该喝喝，该打扮打扮，该读书读书，追求一定基础的物质，再花钱让自己精神愉悦一下的，接地气的，不清新也不脱俗的普通人。
952,【伤感语句】,  如果你的心能够容纳无限的经验，虽然饱经世故，却又能维持单纯，这才是朴素
953,【伤感语句】,  并不觉得，一定要有伴侣才叫圆满。如果感情生活充满怀疑和眼泪，还不如单身却自爱饱满。无论你现在单或双，内心都要对自己充满信任，要独立、平静。虐爱的请有勇气放手，单身的骄傲自己不凑和，相爱的感恩珍惜。有没有伴侣，真的不是幸福的唯一标准，真正的幸福是内心的平静安稳。
954,【伤感语句】,  你厌恶一些人，你看不惯一些事情，你都不必去叫嚣，去反抗，去诋毁，你只要选择与其隔断联系就好了。就像大海行船，我们无需知晓每一处暗礁，只要往更深处行驶，不与其遭遇就好了。
955,【伤感语句】,  夜里不睡的人，白天多多少少总有什么逃避掩饰的吧。白昼解不开的结，黑夜慢慢耗
956,【伤感语句】,  心事这东西，你捂着嘴，它就会从你眼睛里跑出来
957,【伤感语句】,  我在你面前哭的时候，不要害怕，不要觉得自己做的不好，不要费心思安慰我要我想开点，甚至不要去责怪让我哭的人或事，不用劝我别哭了。在你面前哭，不是你的错，只是说明你让我安心，在有负面情绪的时候，我只希望安心地哭一场，你会陪着我，不会看不起我的任何软弱。这样的存在本身，就等于一切安慰。
958,【伤感语句】,  聪明人无论在哪里跌倒，都会捡点儿有用的东西
959,【伤感语句】,  没人在乎你怎样在深夜痛哭，也没人在乎你辗转反侧的要熬几个秋。外人只看结果，自己独撑过程。等我们都明白了这个道理，便不会再在人前矫情，四处诉说以求宽慰。
960,【伤感语句】, 想要无可取代，就必须与众不同
961,【伤感语句】,  那些离别和失望的伤痛，已经发不出声音来了
962,【伤感语句】,  我爱你，没有什么目的。只是爱你
963,【伤感语句】,  爱的，不爱的。一直在告别中
964,【伤感语句】,  你的头发美丽而哀愁。就象你的灵魂
965,【伤感语句】,  他们似乎从没有正式地告别过。而每一次都是绝别
966,【伤感语句】,  很多人不需要再见，因为只是路过而已。遗忘就是我们给彼此最好的纪念
967,【伤感语句】,  有些人是可以被时间轻易抹去的。犹如尘土
968,【伤感语句】,  很多人一旦分开也许会永远都不再见面
969,【伤感语句】,  喜欢的就要拥有它，不要害怕结果
970,【伤感语句】,  在她的心里潜伏着一个深渊，扔下巨石也发不出声音
971,【伤感语句】,  爱情是容易被怀疑的幻觉，一旦被识破就自动灰飞烟灭
972,【伤感语句】,  我会惧怕孤独吗?我只是偶尔会感觉寂寞
973,【伤感语句】,  一个女子的寂寞就是这样的不堪一击。如果一个男人对我伸出手。如果他的手指是热的。她是谁对我其实已经并不重要
974,【伤感语句】,  我从来不自欺欺人。我只看真实
975,【伤感语句】,  但是快乐太单纯，所以容易破碎
976,【伤感语句】,  幸福始终充满着缺陷。
977,【伤感语句】,  我总是以为自己是会对流失的时间和往事习惯的。不管在哪里，碰到谁。以什么样的方式结束
