71,【爱情语句】,  我捂着流血的心陪你笑，你擦着流泪的眼睛说没事，我们都骗了对方，很公平呢。
72,【爱情语句】,  藏在心里的话并不是故意要隐瞒，只是并不是所有的疼痛都可以呐喊。
73,【爱情语句】,  车站有两个地方最感人：一个入口，一个出口。一个是不想让你走，一个是等你回来。
74,【爱情语句】, 我想遇见一个人，能让我每天都对你说我想你。
75,【爱情语句】,  等待着一个透着温情的微笑，你不来，我不老。
76,【爱情语句】,  爱你春光明媚的人可以有很多人，爱你风卷残荷的，一人足矣。
77,【爱情语句】,  临水照花人，曾经花不如人，如今人不如花。
78,【爱情语句】,  满目青山空念远，不如惜取眼前人。
79,【爱情语句】,  我们给过彼此的那些眼泪和疼痛，如风飘远。
80,【爱情语句】,  那一世，刹那芳华，湮了浮夸;这一世，泪如雨下，没了繁华。
81,【爱情语句】,  众里寻他千百度，蓦然回首，那人却在，灯火阑珊处。
82,【爱情语句】,  谢谢你曾经美丽地出现，丰富我年少单纯生命。
83,【爱情语句】,  我不是刻意悲伤。人却又如何在消逝的美好面前忍住眼泪。
84,【爱情语句】,  锁上我的记忆，锁上我的忧伤，不再想你，怎么可能再想你，快乐是禁地，生死之后，找不到进去的钥匙。
85,【爱情语句】,  一张冷漠的面孔穿梭在人群中，无喜，无怒，无哀，无乐，原谅我是这样的人，你不懂我，我不怪你。
86,【爱情语句】,  轻轻柔柔的音乐陪伴我轻轻走进记忆深处。思念，缠缠绵绵，记忆，深深浅浅浅。
87,【爱情语句】,  遇见是两个人的事，离开却是一个人的决定，遇见是一个开始，离开却是为了遇见下一个离开。这是一个流行离开的世界，但是我们都不擅长告别。
88,【爱情语句】,  真心喜欢过的人没法做朋友，哪怕再多看几眼，都还是想拥有。我从未放弃过爱你，只是从浓烈变得悄无声息。
89,【爱情语句】,  对生命而言，接纳才是最好的温柔，无论是接纳一个人的出现，就那一个人的从此不见。
90,【爱情语句】,  你已经是个大人了，别再因为一点感情问题就失魂落魄，你可以有一段糟糕的爱情，但不能放纵自己过一个烂透的人生。
91,【爱情语句】,  原来分手就是，这个人跟你再也没有关系，千秋万代，四海八荒，都只有你我，再无我们。
92,【爱情语句】,  如果有人伤害了你，请一如既往的善良美好，好好享受生活享受爱情，就像没受过伤一样。终有一天那个人会后悔错过你。这才是最大的报复。
93,【爱情语句】,  爱情最折磨的不是别离，而是感动的回忆，你站在原地还以为回得去。
94,【爱情语句】,  曾经有一分真挚的爱情，放在我面前，我没有珍惜，等我失去的时候，我才后悔莫及，人世间最痛苦的事莫过于此。
